canonical_smiles,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,target_organism,type,value
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,CHEMBL5416410,6.50,=,=,Kd,Homo sapiens,Kd,320.0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL607707,9.57,=,=,Kd,Homo sapiens,Kd,0.27
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,9.33,=,=,Kd,Homo sapiens,Kd,0.47
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,9.24,=,=,Kd,Homo sapiens,Kd,0.57
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,8.41,=,=,Kd,Homo sapiens,Kd,3.9
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,6.39,=,=,Kd,Homo sapiens,Kd,410.0
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,CHEMBL259084,5.19,=,=,Kd,Homo sapiens,Kd,6400.0
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,5.77,=,=,Kd,Homo sapiens,Kd,1700.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL278041,5.85,=,=,Kd,Homo sapiens,Kd,1400.0
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL10,5.80,=,=,Kd,Homo sapiens,Kd,1600.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,6.52,=,=,Kd,Homo sapiens,Kd,300.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL24828,8.10,=,=,Kd,Homo sapiens,Kd,7.9
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,CHEMBL572881,5.58,=,=,Kd,Homo sapiens,Kd,2600.0
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,6.28,=,=,Kd,Homo sapiens,Kd,530.0
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,5.46,=,=,Kd,Homo sapiens,Kd,3500.0
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,CHEMBL103667,5.17,=,=,Kd,Homo sapiens,Kd,6800.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31965,9.59,=,=,Kd,Homo sapiens,Kd,0.26
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321,6.25,=,=,Kd,Homo sapiens,Kd,560.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,CHEMBL5416410,6.80,=,=,Kd,Homo sapiens,Kd,160.0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL607707,9.64,=,=,Kd,Homo sapiens,Kd,0.23
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,9.46,=,=,Kd,Homo sapiens,Kd,0.35
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,9.28,=,=,Kd,Homo sapiens,Kd,0.52
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,8.46,=,=,Kd,Homo sapiens,Kd,3.5
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,6.33,=,=,Kd,Homo sapiens,Kd,470.0
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,5.72,=,=,Kd,Homo sapiens,Kd,1900.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL278041,5.96,=,=,Kd,Homo sapiens,Kd,1100.0
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL10,5.82,=,=,Kd,Homo sapiens,Kd,1500.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,6.68,=,=,Kd,Homo sapiens,Kd,210.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL24828,8.05,=,=,Kd,Homo sapiens,Kd,8.9
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,5.58,=,=,Kd,Homo sapiens,Kd,2600.0
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,6.01,=,=,Kd,Homo sapiens,Kd,980.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31965,9.62,=,=,Kd,Homo sapiens,Kd,0.24
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321,6.96,=,=,Kd,Homo sapiens,Kd,110.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,CHEMBL5416410,6.92,=,=,Kd,Homo sapiens,Kd,120.0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL607707,9.39,=,=,Kd,Homo sapiens,Kd,0.41
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,9.01,=,=,Kd,Homo sapiens,Kd,0.97
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,9.03,=,=,Kd,Homo sapiens,Kd,0.94
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,8.55,=,=,Kd,Homo sapiens,Kd,2.8
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,6.40,=,=,Kd,Homo sapiens,Kd,400.0
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,CHEMBL259084,5.50,=,=,Kd,Homo sapiens,Kd,3200.0
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,6.12,=,=,Kd,Homo sapiens,Kd,760.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL278041,5.72,=,=,Kd,Homo sapiens,Kd,1900.0
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL10,5.72,=,=,Kd,Homo sapiens,Kd,1900.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,6.57,=,=,Kd,Homo sapiens,Kd,270.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL24828,8.06,=,=,Kd,Homo sapiens,Kd,8.7
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,CHEMBL572881,5.41,=,=,Kd,Homo sapiens,Kd,3900.0
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CHEMBL574738,6.01,=,=,Kd,Homo sapiens,Kd,970.0
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,6.29,=,=,Kd,Homo sapiens,Kd,510.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31965,9.66,=,=,Kd,Homo sapiens,Kd,0.22
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321,7.44,=,=,Kd,Homo sapiens,Kd,36.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,CHEMBL5416410,6.96,=,=,Kd,Homo sapiens,Kd,110.0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL607707,9.36,=,=,Kd,Homo sapiens,Kd,0.44
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,8.92,=,=,Kd,Homo sapiens,Kd,1.2
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,8.85,=,=,Kd,Homo sapiens,Kd,1.4
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,8.92,=,=,Kd,Homo sapiens,Kd,1.2
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,6.06,=,=,Kd,Homo sapiens,Kd,870.0
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,5.55,=,=,Kd,Homo sapiens,Kd,2800.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL278041,5.64,=,=,Kd,Homo sapiens,Kd,2300.0
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL10,5.50,=,=,Kd,Homo sapiens,Kd,3200.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,6.22,=,=,Kd,Homo sapiens,Kd,600.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL24828,7.96,=,=,Kd,Homo sapiens,Kd,11.0
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,5.28,=,=,Kd,Homo sapiens,Kd,5200.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31965,9.72,=,=,Kd,Homo sapiens,Kd,0.19
COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321,6.00,=,=,Kd,Homo sapiens,Kd,1000.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,CHEMBL5416410,6.48,=,=,Kd,Homo sapiens,Kd,330.0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL607707,9.48,=,=,Kd,Homo sapiens,Kd,0.33
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,8.80,=,=,Kd,Homo sapiens,Kd,1.6
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL428690,5.85,=,=,Kd,Homo sapiens,Kd,1400.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,9.01,=,=,Kd,Homo sapiens,Kd,0.98
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,8.38,=,=,Kd,Homo sapiens,Kd,4.2
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,6.46,=,=,Kd,Homo sapiens,Kd,350.0
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL608533,5.75,=,=,Kd,Homo sapiens,Kd,1800.0
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL278041,5.77,=,=,Kd,Homo sapiens,Kd,1700.0
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL10,5.70,=,=,Kd,Homo sapiens,Kd,2000.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL388978,6.54,=,=,Kd,Homo sapiens,Kd,290.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL24828,7.92,=,=,Kd,Homo sapiens,Kd,12.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCNCC1,CHEMBL565714,7.68,=,=,IC50,Homo sapiens,IC50,21.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@H](N)CC1,CHEMBL565467,7.64,=,=,IC50,Homo sapiens,IC50,23.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,CHEMBL583403,7.64,=,=,IC50,Homo sapiens,IC50,23.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCNCC1,CHEMBL583218,7.52,=,=,IC50,Homo sapiens,IC50,30.0
Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,CHEMBL1645462,7.50,=,=,IC50,Homo sapiens,IC50,32.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,CHEMBL567873,7.48,=,=,IC50,Homo sapiens,IC50,33.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCCCC1,CHEMBL566350,7.42,=,=,IC50,Homo sapiens,IC50,38.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCNC1,CHEMBL584714,7.42,=,=,IC50,Homo sapiens,IC50,38.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCn1ccnc1,CHEMBL566337,7.40,=,=,IC50,Homo sapiens,IC50,40.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,CHEMBL578044,7.36,=,=,IC50,Homo sapiens,IC50,44.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCCN1,CHEMBL566559,7.35,=,=,IC50,Homo sapiens,IC50,45.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,CHEMBL578255,6.96,=,=,IC50,Homo sapiens,IC50,111.0
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@@](C)(N)CC1,CHEMBL567197,7.72,=,=,IC50,Homo sapiens,IC50,19.0
C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,CHEMBL571040,7.89,=,=,IC50,Homo sapiens,IC50,13.0
C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,CHEMBL571040,7.62,=,=,IC50,Homo sapiens,IC50,24.0
C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,CHEMBL569880,8.05,=,=,IC50,Homo sapiens,IC50,9.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,7.28,=,=,IC50,Homo sapiens,IC50,52.0
C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,CHEMBL569880,7.96,=,=,IC50,Homo sapiens,IC50,11.0
c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1,CHEMBL567331,6.64,=,=,Kd,Homo sapiens,Kd,230.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL939,7.48,=,=,IC50,Homo sapiens,IC50,0.033
CC(=O)OCN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL571809,6.62,=,=,IC50,Homo sapiens,IC50,0.24
C=COC(=O)N(CCN(C)C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL572030,6.75,=,=,IC50,Homo sapiens,IC50,0.18
C=COC(=O)N(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL572031,6.14,=,=,IC50,Homo sapiens,IC50,0.72
CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCCl,CHEMBL570918,6.30,=,=,IC50,Homo sapiens,IC50,0.5
CC(=O)OCOC(=O)N(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL572028,6.20,=,=,IC50,Homo sapiens,IC50,0.63
CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,CHEMBL583683,6.41,=,=,IC50,Homo sapiens,IC50,0.39
CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)Oc1ccc([N+](=O)[O-])cc1,CHEMBL570709,6.11,=,=,IC50,Homo sapiens,IC50,0.77
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,CHEMBL29197,6.70,=,=,IC50,Homo sapiens,IC50,0.2
CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,CHEMBL605413,5.66,=,=,IC50,Homo sapiens,IC50,2.2
COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,CHEMBL595757,4.74,=,=,IC50,Homo sapiens,IC50,18.2
CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,CHEMBL594790,4.87,=,=,IC50,Homo sapiens,IC50,13.4
COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C1CC1,CHEMBL603198,4.25,=,=,IC50,Homo sapiens,IC50,56.5
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL606466,4.48,=,=,EC50,Homo sapiens,EC50,33.0
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593860,5.03,=,=,EC50,Homo sapiens,EC50,9.4
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OC,CHEMBL473556,5.82,=,=,IC50,Homo sapiens,IC50,1.5
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,CHEMBL514942,6.62,=,=,IC50,Homo sapiens,IC50,0.24
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OC,CHEMBL593293,5.66,=,=,IC50,Homo sapiens,IC50,2.2
COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,CHEMBL596059,7.20,=,=,IC50,Homo sapiens,IC50,0.063
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL595615,7.34,=,=,IC50,Homo sapiens,IC50,0.046
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL595406,6.60,=,=,IC50,Homo sapiens,IC50,0.25
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL595142,6.46,=,=,IC50,Homo sapiens,IC50,0.35
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL594228,6.09,=,=,IC50,Homo sapiens,IC50,0.805
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL596087,7.50,=,=,IC50,Homo sapiens,IC50,0.032
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL606466,6.96,=,=,IC50,Homo sapiens,IC50,0.11
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593860,8.70,=,=,IC50,Homo sapiens,IC50,0.002
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593987,6.37,=,=,IC50,Homo sapiens,IC50,0.43
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593274,7.80,=,=,IC50,Homo sapiens,IC50,0.016
COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,CHEMBL593306,6.70,=,=,IC50,Homo sapiens,IC50,0.2
COc1cc2c(Nc3ccc(-c4nc5ccc(F)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL604992,6.14,=,=,IC50,Homo sapiens,IC50,0.73
COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593275,6.58,=,=,IC50,Homo sapiens,IC50,0.26
COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593909,5.21,=,=,IC50,Homo sapiens,IC50,6.2
COc1cc2c(N(C)c3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593770,5.85,=,=,IC50,Homo sapiens,IC50,1.4
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,CHEMBL593292,6.17,=,=,IC50,Homo sapiens,IC50,0.67
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OCCCN1CCN(C)CC1,CHEMBL595374,5.85,=,=,IC50,Homo sapiens,IC50,1.4
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OCCCN1CCN(C)CC1,CHEMBL593294,6.64,=,=,IC50,Homo sapiens,IC50,0.23
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1,CHEMBL594661,5.35,=,=,IC50,Homo sapiens,IC50,4.5
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OCCCN1CCN(C)CC1,CHEMBL604485,5.48,=,=,IC50,Homo sapiens,IC50,3.3
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,CHEMBL593911,7.82,=,=,IC50,Homo sapiens,IC50,0.015
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)c2cc1OCCCN1CCN(C)CC1,CHEMBL593760,5.64,=,=,IC50,Homo sapiens,IC50,2.3
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1,CHEMBL604893,7.36,=,=,IC50,Homo sapiens,IC50,0.044
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,CHEMBL590109,6.03,=,=,IC50,Homo sapiens,IC50,0.94
COc1cc(C2=C(c3c[nH]c4ccc(I)cc34)C(=O)NC2=O)cc(OC)c1OC,CHEMBL597492,5.77,=,=,IC50,Homo sapiens,IC50,1688.0
COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,CHEMBL605957,5.24,=,=,IC50,Homo sapiens,IC50,5797.0
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,CHEMBL201511,4.99,=,=,IC50,Homo sapiens,IC50,10133.0
CCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL591213,5.04,=,=,IC50,Homo sapiens,IC50,9.12
CCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL599524,5.14,=,=,IC50,Homo sapiens,IC50,7.23
CCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL603968,5.23,=,=,IC50,Homo sapiens,IC50,5.84
CCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL599145,5.30,=,=,IC50,Homo sapiens,IC50,4.96
CCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL599728,5.51,=,=,IC50,Homo sapiens,IC50,3.11
CCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL598305,5.76,=,=,IC50,Homo sapiens,IC50,1.72
